"AllTags","Type","Team","Contact","ResourceId","Finding","FindingLink","DateIdentified"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/NETWKDEVRGP002/providers/Microsoft.Compute/virtualMachines/vm-netutilslinux-dev-ncus-01","Virtual machines should encrypt temp disks, caches, and data flows between Compute and Storage resources","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d57a4221-a804-52ca-3dea-768284f06bb7/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fNETWKDEVRGP002%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fvm-netutilslinux-dev-ncus-01","11/8/2022 12:37:25 AM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/shrdsvcdevrgp001/providers/microsoft.storage/storageaccounts/infobldevxsta001","Secure transfer to storage accounts should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1c5de8e1-f68d-6a17-e0d2-ec259c42768c/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fshrdsvcdevrgp001%2fproviders%2fmicrosoft.storage%2fstorageaccounts%2finfobldevxsta001","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/shrdsvcdevrgp001/providers/microsoft.storage/storageaccounts/testdevrgp001diag","Secure transfer to storage accounts should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1c5de8e1-f68d-6a17-e0d2-ec259c42768c/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fshrdsvcdevrgp001%2fproviders%2fmicrosoft.storage%2fstorageaccounts%2ftestdevrgp001diag","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/shrdsvcdevrgp001/providers/microsoft.storage/storageaccounts/infoblxdevsta002","Secure transfer to storage accounts should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1c5de8e1-f68d-6a17-e0d2-ec259c42768c/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fshrdsvcdevrgp001%2fproviders%2fmicrosoft.storage%2fstorageaccounts%2finfoblxdevsta002","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/netwkdevrgp001/providers/microsoft.storage/storageaccounts/ngfwdevsta001","Secure transfer to storage accounts should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1c5de8e1-f68d-6a17-e0d2-ec259c42768c/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fnetwkdevrgp001%2fproviders%2fmicrosoft.storage%2fstorageaccounts%2fngfwdevsta001","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/netwkdevrgp001/providers/microsoft.storage/storageaccounts/ngfwdevsta002","Secure transfer to storage accounts should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1c5de8e1-f68d-6a17-e0d2-ec259c42768c/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fnetwkdevrgp001%2fproviders%2fmicrosoft.storage%2fstorageaccounts%2fngfwdevsta002","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/netwkdevrgp001/providers/microsoft.storage/storageaccounts/asavdevstr001","Secure transfer to storage accounts should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1c5de8e1-f68d-6a17-e0d2-ec259c42768c/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fnetwkdevrgp001%2fproviders%2fmicrosoft.storage%2fstorageaccounts%2fasavdevstr001","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/SNDIDEVRGP001/providers/Microsoft.Compute/virtualMachines/snicsadevvm001","Install endpoint protection solution on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/83f577bd-a1b6-b7e1-0891-12ca19d1e6df/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fSNDIDEVRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsnicsadevvm001","3/14/2021 12:00:00 AM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/SNTRILDEVRGP001/providers/Microsoft.Compute/virtualMachines/sntrildevvm001","Install endpoint protection solution on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/83f577bd-a1b6-b7e1-0891-12ca19d1e6df/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fSNTRILDEVRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsntrildevvm001","10/15/2021 1:28:27 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/SNTRILSTGRGP001/providers/Microsoft.Compute/virtualMachines/sntrilstgvm001","Install endpoint protection solution on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/83f577bd-a1b6-b7e1-0891-12ca19d1e6df/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fSNTRILSTGRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsntrilstgvm001","11/3/2021 6:21:50 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/SNTRILTSTRGP001/providers/Microsoft.Compute/virtualMachines/sntriltstvm001","Install endpoint protection solution on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/83f577bd-a1b6-b7e1-0891-12ca19d1e6df/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fSNTRILTSTRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsntriltstvm001","11/4/2021 6:21:49 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/NETWKDEVRGP001/providers/Microsoft.Compute/virtualMachines/ngfwdevnfw001","Management ports of virtual machines should be protected with just-in-time network access control","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/805651bc-6ecd-4c73-9b55-97a19d0582d0/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fNETWKDEVRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fngfwdevnfw001","3/14/2021 12:00:00 AM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/NETWKDEVRGP001/providers/Microsoft.Compute/virtualMachines/ngfwdevnfw002","Management ports of virtual machines should be protected with just-in-time network access control","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/805651bc-6ecd-4c73-9b55-97a19d0582d0/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourceGroups%2fNETWKDEVRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fngfwdevnfw002","3/14/2021 12:00:00 AM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/scmdevrgp001/providers/Microsoft.Sql/servers/scmvisionsqlserver001","SQL servers should have an Azure Active Directory administrator provisioned","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/f0553104-cfdb-65e6-759c-002812e38500/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fscmdevrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fscmvisionsqlserver001","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/scmdevrgp001/providers/Microsoft.Sql/servers/scmdbsqlserver001","SQL servers should have an Azure Active Directory administrator provisioned","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/f0553104-cfdb-65e6-759c-002812e38500/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fscmdevrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fscmdbsqlserver001","6/2/2022 8:30:58 PM"
,"","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605","Microsoft Defender for SQL servers on machines should be enabled","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/6ac66a74-761f-4a59-928a-d373eea3f028/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/scmdevrgp001/providers/microsoft.web/sites/scmfourkitesfuncappdev001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fscmdevrgp001%2fproviders%2fmicrosoft.web%2fsites%2fscmfourkitesfuncappdev001","3/22/2022 8:30:10 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/test-rest-poc-fna","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2ftest-rest-poc-fna","3/17/2022 8:30:07 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/test-rest-apim","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2ftest-rest-apim","3/14/2022 8:30:06 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/scm-snoint-poc-apex","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2fscm-snoint-poc-apex","2/25/2022 8:30:21 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/scm-snoint-poc-test","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2fscm-snoint-poc-test","2/24/2022 8:30:18 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/aktest-publisher","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2faktest-publisher","1/11/2022 8:30:15 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/gop-test-fna","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2fgop-test-fna","3/31/2022 8:30:41 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/scmdevrgp001/providers/microsoft.web/sites/ramfunctionappexample","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fscmdevrgp001%2fproviders%2fmicrosoft.web%2fsites%2framfunctionappexample","12/22/2021 8:30:40 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/snint-poc-ifit-pvedi","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnint-poc-ifit-pvedi","10/18/2021 6:44:13 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snwfmdevrgp001/providers/microsoft.web/sites/snwfmdevfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnwfmdevrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnwfmdevfap001","8/6/2021 8:30:02 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/sninvdevrgp002/providers/microsoft.web/sites/sninvtstfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsninvdevrgp002%2fproviders%2fmicrosoft.web%2fsites%2fsninvtstfap001","8/6/2021 8:30:02 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/appsapidevrgp001/providers/microsoft.web/sites/appsapi-poc-fna-002","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fappsapidevrgp001%2fproviders%2fmicrosoft.web%2fsites%2fappsapi-poc-fna-002","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/appsapidevrgp001/providers/microsoft.web/sites/appsapi-poc-fna-001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fappsapidevrgp001%2fproviders%2fmicrosoft.web%2fsites%2fappsapi-poc-fna-001","6/2/2022 8:30:58 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/snint-orders-fna1-sbx","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnint-orders-fna1-sbx","8/6/2021 8:30:02 PM"
"System.Object[]","","","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourcegroups/snintsbxrgp001/providers/microsoft.web/sites/snintsbxfna002","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f61471429-89d6-4df8-b904-6688f7fe4605%2fresourcegroups%2fsnintsbxrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnintsbxfna002","8/6/2021 8:30:02 PM"
